brand,brandSlug,series,seriesSlug,pathType,runtimeVersionCount,runtimeHasTrim,reason
"Toyota","toyota","Starlet","starlet","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Supra","supra","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Urban Cruiser","urban-cruiser","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Highlander","highlander","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Yaris Cross","yaris-cross","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Toyota","toyota","Hiace","hiace","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Proace","proace","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Proace City","proace-city","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Toyota","toyota","bZ4X","bz4x","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Proace City Electric","proace-city-electric","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Toyota","toyota","Proace Electric","proace-electric","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Vanderhall","vanderhall","Carmel","carmel","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Vanderhall","vanderhall","Venice","venice","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Jetta","jetta","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","T-Roc","t-roc","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NO_TRIM_AFTER_RESEARCH"
"Volkswagen","volkswagen","Touareg","touareg","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Amarok","amarok","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Transporter","transporter","BRAND_SERIES_VERSION_NO_TRIM",4,false,"NO_TRIM_AFTER_RESEARCH"
"Volkswagen","volkswagen","Multivan","multivan","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Arteon","arteon","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Beetle","beetle","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Bora","bora","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","CC","cc","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Eos","eos","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","ID.3","id-3","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NO_TRIM_AFTER_RESEARCH"
"Volkswagen","volkswagen","Lupo","lupo","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Phaeton","phaeton","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Scirocco","scirocco","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Vento","vento","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","ID.5","id-5","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","T-Cross","t-cross","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NO_TRIM_AFTER_RESEARCH"
"Volkswagen","volkswagen","Taigo","taigo","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","Crafter","crafter","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volkswagen","volkswagen","ID. Buzz","id-buzz","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volta","volta","EV1","ev1","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volta","volta","EV2","ev2","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volta","volta","EV4","ev4","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","S60","s60","BRAND_SERIES_VERSION_NO_TRIM",5,false,"NOT_RESEARCHED"
"Volvo","volvo","S90","s90","BRAND_SERIES_VERSION_NO_TRIM",4,false,"NOT_RESEARCHED"
"Volvo","volvo","V40","v40","BRAND_SERIES_VERSION_NO_TRIM",4,false,"NOT_RESEARCHED"
"Volvo","volvo","XC40","xc40","BRAND_SERIES_VERSION_NO_TRIM",4,false,"NOT_RESEARCHED"
"Volvo","volvo","C30","c30","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","C70","c70","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","S40","s40","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volvo","volvo","S70","s70","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","S80","s80","BRAND_SERIES_VERSION_NO_TRIM",2,false,"NOT_RESEARCHED"
"Volvo","volvo","V50","v50","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","V70","v70","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","V90","v90","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Volvo","volvo","C40 Recharge","c40-recharge","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Volvo","volvo","EX30","ex30","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NO_TRIM_AFTER_RESEARCH"
"Volvo","volvo","EX90","ex90","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Voyah","voyah","Dream","dream","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Voyah","voyah","Free","free","BRAND_SERIES_VERSION_NO_TRIM",3,false,"NOT_RESEARCHED"
"Voyah","voyah","Passion","passion","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"XEV","xev","Yoyo","yoyo","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Yuki","yuki","Amy","amy","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Yuki","yuki","Tria","tria","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Zlin Motors","zlin-motors","Z2","z2","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
"Zlin Motors","zlin-motors","Z3","z3","BRAND_SERIES_VERSION_NO_TRIM",1,false,"NOT_RESEARCHED"
